timestamp,backup_state,co2_saved,error,e_total,fac,grid_type,h_on,h_total,iac,ipv,mode,pac,power_on,serial_number,temperature,vac,vpv,Date
14:40:00,0,1642.44,0,966.14,59.98,3,585.28,550.24,12.45,8.24,7,3078.16,273,2000673163,64.5,247.28,389.68,2009-09-06
14:45:00,0,1642.87,0,966.4,59.98,3,585.37,550.32,12.51,8.25,7,3099.37,273,2000673163,64.5,247.86,391.86,2009-09-06
14:50:00,0,1643.31,0,966.65,59.98,3,585.45,550.4,12.42,8.21,7,3079.33,273,2000673163,64.5,247.91,390.97,2009-09-06
14:55:00,0,1643.74,0,966.91,59.98,3,585.53,550.49,12.35,8.17,7,3062.79,273,2000673163,64.22,247.96,390.93,2009-09-06
15:00:00,0,1644.18,0,967.16,59.99,3,585.62,550.57,12.34,8.13,7,3054.74,273,2000673163,63.99,247.66,391.91,2009-09-06
15:05:00,0,1644.61,0,967.42,59.99,3,585.7,550.65,12.36,8.06,7,3050.25,273,2000673163,64.11,246.78,394.45,2009-09-06
15:10:00,0,1645.04,0,967.67,59.98,3,585.78,550.74,12.29,7.98,7,3044.33,273,2000673163,63.9,247.81,397.84,2009-09-06
15:15:00,0,1645.47,0,967.92,59.99,3,585.87,550.82,12.21,7.93,7,3025.24,273,2000673163,63.84,247.71,397.79,2009-09-06
15:20:00,0,1645.9,0,968.17,59.99,3,585.95,550.9,12.12,7.9,7,2995.74,273,2000673163,63.31,247.16,395.17,2009-09-06
15:25:00,0,1646.31,0,968.42,59.98,3,586.03,550.99,12.03,7.83,7,2958.4,273,2000673163,63.21,245.91,394.2,2009-09-06
15:30:00,0,1646.73,0,968.66,59.98,3,586.12,551.07,11.87,7.74,7,2924.51,273,2000673163,62.96,246.51,393.84,2009-09-06
15:35:00,0,1647.13,0,968.9,59.99,3,586.2,551.15,11.71,7.66,7,2883.67,273,2000673163,62.58,246.25,392.47,2009-09-06
15:40:00,0,1647.54,0,969.14,59.98,3,586.28,551.24,11.53,7.62,7,2843.5,273,2000673163,62.23,246.74,388.84,2009-09-06
15:45:00,0,1647.94,0,969.38,59.99,3,586.37,551.32,11.46,7.58,7,2819.76,273,2000673163,61.94,246.07,387.75,2009-09-06
15:50:00,0,1648.34,0,969.61,59.98,3,586.45,551.4,11.4,7.49,7,2804.28,273,2000673163,61.48,246.03,390.19,2009-09-06
15:55:00,0,1648.73,0,969.84,59.99,3,586.53,551.49,11.27,7.39,7,2768.16,273,2000673163,61.28,245.58,390.17,2009-09-06
16:00:00,0,1649.12,0,970.07,59.99,3,586.62,551.57,11.14,7.33,7,2752.76,273,2000673163,60.92,247.12,391.09,2009-09-06
16:05:00,0,1649.5,0,970.29,59.99,3,586.7,551.65,10.98,7.23,7,2715.4,273,2000673163,60.7,247.35,391.44,2009-09-06
16:10:00,0,1649.88,0,970.52,59.99,3,586.78,551.74,10.77,7.11,7,2670.11,273,2000673163,60.37,247.96,391.08,2009-09-06
16:15:00,0,1650.25,0,970.74,59.99,3,586.87,551.82,10.6,7.01,7,2623.72,273,2000673163,60.1,247.56,389.74,2009-09-06
16:20:00,0,1650.63,0,970.96,59.99,3,586.95,551.91,10.41,6.88,7,2586,273,2000673163,59.47,248.55,391.58,2009-09-06
16:25:00,0,1650.99,0,971.17,59.99,3,587.04,551.99,10.35,6.8,7,2564.79,273,2000673163,59.32,247.94,392.79,2009-09-06
16:30:00,0,1651.35,0,971.38,59.99,3,587.12,552.07,10.15,6.69,7,2518.69,273,2000673163,58.74,248.23,392.03,2009-09-06
16:35:00,0,1651.71,0,971.59,59.99,3,587.2,552.16,9.98,6.56,7,2472.41,273,2000673163,58.18,247.76,392.26,2009-09-06
16:40:00,0,1652.05,0,971.8,59.99,3,587.29,552.24,9.82,6.47,7,2432.62,273,2000673163,57.68,247.82,391.18,2009-09-06
16:45:00,0,1652.4,0,972,59.99,3,587.37,552.33,9.64,6.33,7,2389.7,273,2000673163,57.05,247.87,393.28,2009-09-06
16:50:00,0,1652.74,0,972.2,59.99,3,587.46,552.41,9.44,6.17,7,2335.08,273,2000673163,56.5,247.3,393.97,2009-09-06
16:55:00,0,1653.06,0,972.39,60,3,587.54,552.5,9.25,6.05,7,2285.82,273,2000673163,55.67,247.22,393.49,2009-09-06
17:00:00,0,1653.39,0,972.58,59.99,3,587.63,552.58,9.03,5.89,7,2233.07,273,2000673163,55.04,247.2,394.78,2009-09-06
17:10:00,0,1653.94,0,972.9,59.99,3,587.78,552.73,8.68,5.66,7,2149.25,273,2000673163,53.89,247.63,395.23,2009-09-06
17:15:00,0,1654.23,0,973.08,59.99,3,587.86,552.82,8.33,5.43,7,2064.31,273,2000673163,52.71,247.87,396.15,2009-09-06
17:20:00,0,1654.52,0,973.25,59.99,3,587.95,552.9,8.06,5.26,7,2010.92,273,2000673163,51.65,249.56,398.21,2009-09-06
17:25:00,0,1654.8,0,973.41,60,3,588.03,552.98,7.89,5.09,7,1959.66,273,2000673163,50.8,248.42,401.08,2009-09-06
17:30:00,0,1655.07,0,973.57,59.99,3,588.11,553.07,7.58,4.9,7,1883.9,273,2000673163,53.01,248.54,400.25,2009-09-06
17:35:00,0,1655.33,0,973.72,59.99,3,588.2,553.15,7.25,4.75,7,1799.67,273,2000673163,54.86,248.35,394.28,2009-09-06
17:40:00,0,1655.57,0,973.87,59.99,3,588.28,553.24,6.93,4.56,7,1724.63,273,2000673163,55.58,249.01,394.08,2009-09-06
17:45:00,0,1655.81,0,974.01,60,3,588.37,553.32,6.48,4.36,7,1616.83,273,2000673163,55.18,249.43,385.98,2009-09-06
17:50:00,0,1656.02,0,974.13,60,3,588.45,553.41,6,4.16,7,1491.3,273,2000673163,54.22,248.61,373.78,2009-09-06
17:55:00,0,1656.21,0,974.24,59.99,3,588.54,553.49,5.33,4,7,1320.49,273,2000673163,52.4,247.58,344.13,2009-09-06
18:00:00,0,1656.38,0,974.34,59.99,3,588.62,553.57,4.83,3.82,7,1195.28,273,2000673163,50.73,247.76,326.18,2009-09-06
18:05:00,0,1656.54,0,974.44,59.99,3,588.7,553.66,4.41,3.58,7,1085.38,273,2000673163,49.18,246.16,316.38,2009-09-06
18:10:00,0,1656.66,0,974.51,59.99,3,588.78,553.73,4.1,3.43,7,1006,273,2000673163,48.01,245.6,306.4,2009-09-06
18:15:00,0,1656.79,0,974.58,59.99,3,588.86,553.81,3.62,3.14,7,891.4,273,2000673163,46.5,246.63,297.8,2009-09-06
18:20:00,0,1656.91,0,974.65,59.99,3,588.95,553.9,3.21,2.88,7,794.18,273,2000673163,45.08,247.25,289.87,2009-09-06
18:25:00,0,1657.01,0,974.71,59.99,3,589.04,553.99,2.9,2.68,7,718.36,273,2000673163,43.94,247.55,282.64,2009-09-06
18:30:00,0,1657.09,0,974.76,59.99,3,589.11,554.06,2.45,2.33,7,605.33,273,2000673163,42.51,247.17,274.78,2009-09-06
18:35:00,0,1657.17,0,974.81,59.99,3,589.2,554.15,1.98,1.97,7,490.53,273,2000673163,41.14,248.12,266.31,2009-09-06
18:40:00,0,1657.22,0,974.84,59.99,3,589.28,554.24,1.41,1.49,7,349.55,273,2000673163,39.64,247.52,255.9,2009-09-06
18:45:00,0,1657.25,0,974.86,59.98,3,589.37,554.32,0.95,0.98,7,233.5,273,2000673163,37.94,247.37,270,2009-09-06
18:50:00,0,1657.28,0,974.87,59.99,3,589.45,554.4,0.8,0.65,7,196.32,273,2000673163,37.05,247.23,350.68,2009-09-06
18:55:00,0,1657.3,0,974.88,59.99,3,589.54,554.49,0.5,0.44,7,122.18,273,2000673163,36.22,247.46,350.51,2009-09-06
19:00:00,0,1657.31,0,974.89,59.99,3,589.62,554.57,0.19,0.23,7,46.41,273,2000673163,35.08,248.21,325.23,2009-09-06
19:05:00,0,1657.31,0,974.89,59.99,3,589.7,554.66,0.02,0.05,7,5.21,273,2000673163,34.12,247.83,321.87,2009-09-06
19:10:00,0,1657.31,0,974.89,59.99,3,589.79,554.74,0.01,0.02,7,1.21,273,2000673163,33.24,247.27,249.54,2009-09-06
19:15:00,0,1657.31,0,974.89,59.99,3,589.87,554.75,0,0,3,0,275,2000673163,32.41,248.23,282.08,2009-09-06
19:20:00,0,1657.31,0,974.89,59.99,3,589.93,554.75,0,0,3,0,275,2000673163,31.89,247.45,200.8,2009-09-06
06:45:00,0,1657.31,0,974.89,60,3,590.01,554.82,0.01,0.03,7,1.6,280,2000673163,17.26,249.02,261.19,2009-09-07
06:50:00,0,1657.31,0,974.89,59.99,3,590.09,554.89,0.04,0.08,7,9.86,281,2000673163,17.74,248.69,311.42,2009-09-07
06:55:00,0,1657.31,0,974.89,60,3,590.17,554.97,0.11,0.17,7,26.78,281,2000673163,18.3,248.55,291.94,2009-09-07
07:00:00,0,1657.32,0,974.89,60,3,590.26,555.05,0.18,0.22,7,43.54,281,2000673163,18.68,248.61,319.52,2009-09-07
07:05:00,0,1657.33,0,974.9,59.99,3,590.32,555.12,0.21,0.22,7,51.34,281,2000673163,18.99,247.96,361.75,2009-09-07
07:10:00,0,1657.33,0,974.9,59.99,3,590.41,555.2,0.21,0.22,7,52.51,281,2000673163,19.6,248.23,375.74,2009-09-07
07:15:00,0,1657.34,0,974.91,59.98,3,590.49,555.29,0.27,0.27,7,66.24,281,2000673163,19.68,248.1,362.61,2009-09-07
07:20:00,0,1657.35,0,974.91,59.99,3,590.58,555.37,0.36,0.33,7,88.18,281,2000673163,20.2,248.11,365.54,2009-09-07
07:25:00,0,1657.37,0,974.92,59.98,3,590.66,555.46,0.4,0.36,7,100.05,281,2000673163,20.49,248.16,368.65,2009-09-07
07:30:00,0,1657.38,0,974.93,59.98,3,590.75,555.54,0.43,0.37,7,107.15,281,2000673163,20.78,247.87,377.05,2009-09-07
07:35:00,0,1657.4,0,974.94,59.97,3,590.83,555.62,0.43,0.35,7,105.03,281,2000673163,21.32,247.8,389.59,2009-09-07
07:40:00,0,1657.41,0,974.95,59.98,3,590.91,555.71,0.42,0.35,7,103.89,281,2000673163,21.46,248.19,389.39,2009-09-07
07:45:00,0,1657.43,0,974.96,59.98,3,591,555.79,0.46,0.38,7,113.44,281,2000673163,21.56,248.3,388.15,2009-09-07
07:50:00,0,1657.45,0,974.97,59.97,3,591.08,555.88,0.51,0.44,7,126.93,281,2000673163,22.03,247.68,363.98,2009-09-07
07:55:00,0,1657.47,0,974.98,59.98,3,591.17,555.96,0.66,0.51,7,162.1,281,2000673163,22.36,247.63,382.23,2009-09-07
08:00:00,0,1657.5,0,975,59.98,3,591.25,556.05,0.81,0.61,7,201.11,281,2000673163,22.99,247.66,388.58,2009-09-07
08:05:00,0,1657.53,0,975.02,59.98,3,591.34,556.13,0.91,0.66,7,223.35,281,2000673163,23.54,246.86,390.9,2009-09-07
08:10:00,0,1657.58,0,975.05,59.98,3,591.42,556.21,1.26,0.87,7,310.33,281,2000673163,24.45,247.16,398.31,2009-09-07
08:15:00,0,1657.64,0,975.08,59.98,3,591.5,556.3,1.75,1.16,7,431.81,281,2000673163,26.29,246.99,407.7,2009-09-07
08:20:00,0,1657.71,0,975.12,59.99,3,591.59,556.38,2.08,1.35,7,511.79,281,2000673163,27.88,246.73,408.89,2009-09-07
08:25:00,0,1657.78,0,975.16,59.98,3,591.67,556.47,1.85,1.21,7,456.05,281,2000673163,28.4,246.46,408.58,2009-09-07
08:30:00,0,1657.84,0,975.2,59.99,3,591.75,556.55,1.91,1.24,7,470.28,281,2000673163,28.96,246.28,410.15,2009-09-07
08:35:00,0,1657.9,0,975.24,59.98,3,591.84,556.64,1.76,1.14,7,431.41,281,2000673163,29.3,245.73,412.97,2009-09-07
08:40:00,0,1657.97,0,975.28,59.97,3,591.92,556.72,1.88,1.2,7,460.42,281,2000673163,30.04,245.61,417.74,2009-09-07
08:45:00,0,1658.01,0,975.3,59.98,3,591.99,556.79,1.5,1,7,366.2,281,2000673163,30.3,245.04,401.8,2009-09-07
08:50:00,0,1658.09,0,975.35,59.97,3,592.07,556.87,2.24,1.41,7,548.08,281,2000673163,31.54,245.16,418.63,2009-09-07
08:55:00,0,1658.16,0,975.39,59.98,3,592.16,556.96,2.08,1.33,7,509.21,281,2000673163,32.9,245.07,412.24,2009-09-07
09:00:00,0,1658.25,0,975.44,59.99,3,592.24,557.04,2.39,1.51,7,586.68,281,2000673163,33.78,245.41,417.21,2009-09-07
09:05:00,0,1658.32,0,975.49,59.99,3,592.33,557.12,2.2,1.39,7,538.25,281,2000673163,34.94,244.92,417.78,2009-09-07
09:10:00,0,1658.4,0,975.53,59.99,3,592.41,557.21,2.15,1.35,7,526.13,281,2000673163,35.96,245.37,419.1,2009-09-07
09:15:00,0,1658.49,0,975.58,59.98,3,592.5,557.29,2.61,1.62,7,639.65,281,2000673163,37.53,245.11,422.27,2009-09-07
09:20:00,0,1658.6,0,975.65,59.98,3,592.58,557.38,3.1,1.9,7,759.9,281,2000673163,40.28,245.41,423.36,2009-09-07
09:25:00,0,1658.66,0,975.68,59.98,3,592.66,557.46,1.57,1.05,7,386.28,281,2000673163,39.29,245.87,401.74,2009-09-07
09:30:00,0,1658.76,0,975.74,59.98,3,592.75,557.55,3.06,1.89,7,746.81,281,2000673163,40.25,244.49,414.49,2009-09-07
09:35:00,0,1658.88,0,975.81,59.98,3,592.83,557.63,3.54,2.15,7,868.32,281,2000673163,43.13,245.01,426.47,2009-09-07
09:40:00,0,1658.99,0,975.88,59.98,3,592.92,557.71,3.28,2.03,7,803.92,281,2000673163,42.56,245.09,418.92,2009-09-07
09:45:00,0,1659.12,0,975.95,59.98,3,593,557.8,3.54,2.19,7,865.87,281,2000673163,43.92,244.93,417.21,2009-09-07
09:50:00,0,1659.25,0,976.03,59.98,3,593.09,557.88,3.86,2.36,7,943.38,281,2000673163,45.26,244.42,421.49,2009-09-07
09:55:00,0,1659.39,0,976.11,59.98,3,593.17,557.97,4.05,2.45,7,987.54,281,2000673163,46.75,244.17,423.46,2009-09-07
10:00:00,0,1659.54,0,976.2,59.98,3,593.25,558.05,4.37,2.64,7,1062.68,281,2000673163,48.19,243.52,422.54,2009-09-07
10:05:00,0,1659.68,0,976.28,59.97,3,593.33,558.12,4.61,2.79,7,1120.08,281,2000673163,49.4,243.24,421.68,2009-09-07
10:10:00,0,1659.86,0,976.39,59.98,3,593.42,558.21,4.9,2.97,7,1191.68,281,2000673163,50.83,243.25,420,2009-09-07
10:15:00,0,1660.04,0,976.49,59.98,3,593.5,558.3,5.14,3.12,7,1249.54,281,2000673163,51.89,243.22,419.92,2009-09-07
10:20:00,0,1660.23,0,976.61,59.99,3,593.58,558.38,5.35,3.28,7,1317.26,281,2000673163,52.62,246.27,419.97,2009-09-07
10:25:00,0,1660.43,0,976.72,59.98,3,593.67,558.46,5.65,3.48,7,1392.41,281,2000673163,53.47,246.38,418.85,2009-09-07
10:30:00,0,1660.61,0,976.83,59.98,3,593.74,558.54,5.86,3.61,7,1441.67,281,2000673163,54.44,246.02,417.17,2009-09-07
10:35:00,0,1660.84,0,976.97,59.98,3,593.83,558.63,6.14,3.81,7,1516.52,281,2000673163,55.33,246.95,415.54,2009-09-07
10:40:00,0,1661.07,0,977.1,59.98,3,593.92,558.71,6.36,3.96,7,1568.6,281,2000673163,56.47,246.74,413.92,2009-09-07
10:45:00,0,1661.3,0,977.24,59.99,3,594,558.8,6.61,4.11,7,1626.49,281,2000673163,57.76,246.08,412.63,2009-09-07
10:50:00,0,1661.54,0,977.38,59.98,3,594.08,558.88,6.88,4.3,7,1692.99,281,2000673163,58.97,246.27,410.26,2009-09-07
10:55:00,0,1661.79,0,977.52,59.99,3,594.17,558.97,7.09,4.44,7,1745.07,281,2000673163,57.36,246.22,409.75,2009-09-07
11:00:00,0,1662.04,0,977.67,60.01,3,594.25,559.05,7.36,4.62,7,1810.88,281,2000673163,54.39,246.18,408.78,2009-09-07
11:05:00,0,1662.31,0,977.83,60.01,3,594.33,559.13,7.58,4.79,7,1862.82,281,2000673163,53.31,245.83,405.72,2009-09-07
11:10:00,0,1662.58,0,977.99,60,3,594.42,559.21,7.8,4.93,7,1916.29,281,2000673163,53.1,245.7,405.15,2009-09-07
11:15:00,0,1662.86,0,978.15,59.99,3,594.5,559.3,8.05,5.1,7,1976.38,281,2000673163,53.27,245.44,403.47,2009-09-07
11:20:00,0,1663.15,0,978.32,59.99,3,594.59,559.38,8.29,5.27,7,2032.38,281,2000673163,53.67,245.23,401.87,2009-09-07
11:25:00,0,1663.44,0,978.5,59.98,3,594.67,559.46,8.47,5.39,7,2079.04,281,2000673163,54.07,245.47,402.05,2009-09-07
11:30:00,0,1663.74,0,978.67,59.98,3,594.75,559.55,8.64,5.55,7,2121.25,281,2000673163,54.39,245.59,398.3,2009-09-07
11:35:00,0,1664.05,0,978.85,60,3,594.83,559.63,8.83,5.67,7,2156.54,281,2000673163,54.84,244.37,396.37,2009-09-07
11:40:00,0,1664.36,0,979.04,60,3,594.92,559.71,9.09,5.82,7,2212.57,281,2000673163,55.61,243.43,396.18,2009-09-07
11:45:00,0,1664.68,0,979.22,60,3,595,559.8,9.25,5.95,7,2252.39,281,2000673163,56.29,243.45,394.61,2009-09-07
11:50:00,0,1665,0,979.41,60.01,3,595.08,559.88,9.31,6.03,7,2273.99,281,2000673163,56.56,244.27,393.12,2009-09-07
11:55:00,0,1665.33,0,979.61,60.02,3,595.17,559.96,9.53,6.19,7,2330.12,281,2000673163,57.24,244.65,392.03,2009-09-07
12:00:00,0,1665.67,0,979.81,60.03,3,595.25,560.05,9.73,6.33,7,2373.65,281,2000673163,57.94,244.04,390.79,2009-09-07
12:05:00,0,1666.01,0,980.01,60.01,3,595.33,560.13,10,6.45,7,2447.04,281,2000673163,58.79,244.71,395.22,2009-09-07
12:10:00,0,1666.37,0,980.22,60.01,3,595.42,560.21,10.26,6.57,7,2509.66,281,2000673163,59.77,244.68,397.91,2009-09-07
12:15:00,0,1666.73,0,980.43,60.01,3,595.5,560.3,10.43,6.68,7,2553.32,281,2000673163,60.54,244.8,398.39,2009-09-07
12:20:00,0,1667.1,0,980.65,60.01,3,595.58,560.38,10.58,6.77,7,2585.28,281,2000673163,60.86,244.31,398.22,2009-09-07
12:25:00,0,1667.47,0,980.87,60,3,595.67,560.47,10.75,6.85,7,2621.8,281,2000673163,61.27,244.03,399.28,2009-09-07
12:30:00,0,1667.85,0,981.09,60.01,3,595.75,560.55,10.92,6.98,7,2665.32,281,2000673163,61.37,244.18,398.15,2009-09-07
12:35:00,0,1668.23,0,981.31,60,3,595.84,560.63,11.07,7.1,7,2707.95,281,2000673163,61.83,244.64,397.64,2009-09-07
12:40:00,0,1668.62,0,981.54,60,3,595.92,560.72,11.24,7.19,7,2730.45,281,2000673163,62,243,395.88,2009-09-07
12:45:00,0,1669.01,0,981.77,60,3,596,560.8,11.3,7.23,7,2737.61,281,2000673163,62.38,242.36,394.8,2009-09-07
12:50:00,0,1669.4,0,982,60,3,596.09,560.88,11.26,7.16,7,2719.94,281,2000673163,62.2,241.68,396.68,2009-09-07
12:55:00,0,1669.79,0,982.23,60.01,3,596.17,560.97,11.57,7.37,7,2800.19,281,2000673163,62.87,242.02,396.61,2009-09-07
13:00:00,0,1670.2,0,982.47,60.01,3,596.25,561.05,11.79,7.52,7,2861.78,281,2000673163,63.2,242.72,397.19,2009-09-07
13:05:00,0,1670.61,0,982.71,60.01,3,596.34,561.13,11.91,7.59,7,2891.16,281,2000673163,63.7,242.85,397.76,2009-09-07
13:10:00,0,1671.02,0,982.95,60.02,3,596.42,561.22,12,7.66,7,2911.93,281,2000673163,63.85,242.75,396.93,2009-09-07
13:15:00,0,1671.44,0,983.2,60.02,3,596.5,561.3,12.06,7.75,7,2933.84,281,2000673163,63.9,243.36,394.92,2009-09-07
13:20:00,0,1671.86,0,983.45,60.02,3,596.59,561.38,12.11,7.8,7,2955.84,281,2000673163,64.08,244.22,395.2,2009-09-07
13:25:00,0,1672.28,0,983.69,60.01,3,596.67,561.47,12.11,7.88,7,2978.81,281,2000673163,63.89,246.07,394.22,2009-09-07
13:30:00,0,1672.7,0,983.94,60.01,3,596.75,561.55,12.22,7.92,7,2994.42,281,2000673163,64.38,245,394.29,2009-09-07
13:35:00,0,1673.13,0,984.19,60.01,3,596.84,561.63,12.27,7.96,7,3016.19,281,2000673163,64.45,245.82,395.03,2009-09-07
13:40:00,0,1673.55,0,984.44,60.02,3,596.92,561.71,12.26,7.98,7,3012.28,281,2000673163,64.45,245.74,393.64,2009-09-07
13:45:00,0,1673.98,0,984.7,60.02,3,597,561.8,12.31,8.02,7,3029.18,281,2000673163,64.5,246.17,394.18,2009-09-07
13:50:00,0,1674.42,0,984.95,60.02,3,597.09,561.88,12.32,8.05,7,3030.72,281,2000673163,64.5,246.04,392.44,2009-09-07
13:55:00,0,1674.84,0,985.2,60.02,3,597.17,561.96,12.37,8.07,7,3038.68,281,2000673163,64.5,245.76,392.68,2009-09-07
14:00:00,0,1675.28,0,985.46,60.01,3,597.25,562.05,12.42,8.09,7,3052.69,281,2000673163,64.95,245.76,393.72,2009-09-07
14:05:00,0,1675.72,0,985.72,60.02,3,597.34,562.14,12.46,8.09,7,3061.31,281,2000673163,65.05,245.69,394.67,2009-09-07
14:10:00,0,1676.16,0,985.98,60.01,3,597.42,562.22,12.48,8.06,7,3055.71,281,2000673163,65.07,244.79,395.79,2009-09-07
14:15:00,0,1676.59,0,986.23,60.01,3,597.51,562.3,12.39,8.06,7,3034.33,281,2000673163,64.98,244.97,392.6,2009-09-07
14:20:00,0,1676.94,0,986.44,60.01,3,597.57,562.37,12.36,8.11,7,3029.55,281,2000673163,64.52,245.08,389.55,2009-09-07
14:25:00,0,1677.29,0,986.64,60.01,3,597.64,562.44,12.36,8.12,7,3034.68,281,2000673163,64.58,245.45,390,2009-09-07
14:35:00,0,1678.26,0,987.21,60.02,3,597.83,562.63,12.3,8.1,7,3025.63,281,2000673163,64.52,245.94,389.43,2009-09-07
14:40:00,0,1678.69,0,987.47,60.02,3,597.91,562.71,12.28,8.09,7,3018.64,281,2000673163,64.48,245.76,389.31,2009-09-07
14:45:00,0,1679.12,0,987.72,60.02,3,598,562.79,12.25,8.07,7,3006.51,281,2000673163,64.42,245.47,388.51,2009-09-07
14:50:00,0,1679.57,0,987.98,60.02,3,598.09,562.88,12.29,8.07,7,3012.83,281,2000673163,64.5,245.24,389.39,2009-09-07
14:55:00,0,1679.99,0,988.23,60.02,3,598.17,562.97,12.2,7.98,7,2990.08,281,2000673163,64.01,245.04,390.76,2009-09-07
15:00:00,0,1680.42,0,988.49,60.02,3,598.25,563.05,12.16,7.95,7,2979.54,281,2000673163,63.95,245,391.03,2009-09-07
15:10:00,0,1681.25,0,988.97,60.02,3,598.42,563.21,12.04,7.88,7,2955.31,281,2000673163,63.88,245.39,390.88,2009-09-07
15:15:00,0,1681.69,0,989.23,60.02,3,598.51,563.3,11.95,7.75,7,2924.42,281,2000673163,63.55,244.67,393.58,2009-09-07
15:20:00,0,1682.11,0,989.47,60.01,3,598.59,563.39,11.82,7.65,7,2893.08,281,2000673163,63.2,244.81,394.25,2009-09-07
15:25:00,0,1682.51,0,989.71,60.02,3,598.67,563.47,11.68,7.57,7,2865.89,281,2000673163,62.91,245.46,394.86,2009-09-07
15:30:00,0,1682.92,0,989.95,60.01,3,598.76,563.55,11.55,7.49,7,2840,281,2000673163,62.53,245.88,395.11,2009-09-07
15:35:00,0,1683.31,0,990.19,60.02,3,598.84,563.64,11.45,7.43,7,2810.75,281,2000673163,62.09,245.52,394.22,2009-09-07
15:40:00,0,1683.71,0,990.42,60.02,3,598.93,563.72,11.35,7.38,7,2786.04,281,2000673163,61.97,245.54,393.36,2009-09-07
15:45:00,0,1684.1,0,990.65,60.01,3,599.01,563.81,11.2,7.39,7,2744.05,281,2000673163,61.47,244.94,386.86,2009-09-07
15:50:00,0,1684.49,0,990.87,60.01,3,599.09,563.89,11.07,7.3,7,2712.56,281,2000673163,61.26,245.12,387.39,2009-09-07
15:55:00,0,1684.87,0,991.1,60.01,3,599.18,563.97,10.97,7.19,7,2686.33,281,2000673163,60.9,244.93,389.17,2009-09-07
16:00:00,0,1685.24,0,991.32,60.01,3,599.26,564.06,10.88,7.12,7,2652.83,281,2000673163,60.7,243.8,388.35,2009-09-07
16:05:00,0,1685.61,0,991.54,59.99,3,599.34,564.14,10.74,7.01,7,2619.18,281,2000673163,60.65,243.92,389.47,2009-09-07
16:10:00,0,1685.98,0,991.75,59.99,3,599.43,564.22,10.62,6.94,7,2595.76,281,2000673163,60.19,244.46,389.8,2009-09-07
16:15:00,0,1686.34,0,991.97,59.99,3,599.51,564.31,10.51,6.85,7,2569.58,281,2000673163,60.08,244.44,391.04,2009-09-07
16:20:00,0,1686.7,0,992.18,59.99,3,599.59,564.39,10.34,6.74,7,2525.43,281,2000673163,59.43,244.18,390.53,2009-09-07
16:25:00,0,1686.99,0,992.35,59.99,3,599.66,564.46,10.22,6.63,7,2485.97,281,2000673163,59.34,243.3,391.02,2009-09-07
16:30:00,0,1687.33,0,992.55,59.99,3,599.74,564.54,10.04,6.53,7,2448.96,281,2000673163,58.68,244,390.57,2009-09-07
16:35:00,0,1687.67,0,992.75,59.99,3,599.83,564.62,9.83,6.4,7,2400.11,281,2000673163,57.99,244.09,390.59,2009-09-07
16:40:00,0,1688,0,992.94,59.99,3,599.91,564.71,9.57,6.25,7,2337.86,281,2000673163,57.15,244.22,389.6,2009-09-07
16:45:00,0,1688.33,0,993.14,59.99,3,599.99,564.79,9.47,6.16,7,2308.28,281,2000673163,56.69,243.67,390.18,2009-09-07
16:50:00,0,1688.65,0,993.32,59.99,3,600.08,564.87,9.26,6.01,7,2252.43,281,2000673163,55.94,243.19,390.18,2009-09-07
16:55:00,0,1688.96,0,993.51,59.99,3,600.16,564.96,8.95,5.8,7,2183.32,281,2000673163,54.98,243.9,392.26,2009-09-07
17:00:00,0,1689.26,0,993.69,59.99,3,600.24,565.04,8.71,5.66,7,2127.48,281,2000673163,54.1,244.27,391.21,2009-09-07
17:05:00,0,1689.56,0,993.86,59.99,3,600.33,565.12,8.52,5.53,7,2073.2,281,2000673163,53.3,243.34,390.87,2009-09-07
17:10:00,0,1689.84,0,994.02,59.99,3,600.41,565.21,8.3,5.36,7,2017.63,281,2000673163,52.65,243.23,391.83,2009-09-07
17:15:00,0,1690.12,0,994.19,59.99,3,600.49,565.29,8.05,5.21,7,1960.62,281,2000673163,51.68,243.5,391.75,2009-09-07
17:20:00,0,1690.39,0,994.35,59.99,3,600.58,565.37,7.76,5.02,7,1896.11,281,2000673163,50.92,244.41,393.67,2009-09-07
17:25:00,0,1690.65,0,994.5,59.99,3,600.66,565.46,7.46,4.84,7,1827.12,281,2000673163,52.79,244.93,393.04,2009-09-07
17:30:00,0,1690.94,0,994.67,59.99,3,600.76,565.56,7.05,4.61,7,1733.49,281,2000673163,55.14,245.88,391.5,2009-09-07
17:35:00,0,1691.18,0,994.81,59.97,3,600.84,565.64,6.74,4.41,7,1653.26,281,2000673163,55.59,245.17,390.39,2009-09-07
17:40:00,0,1691.4,0,994.94,59.99,3,600.93,565.72,6.45,4.21,7,1573.59,281,2000673163,55.6,243.84,389.86,2009-09-07
17:45:00,0,1691.6,0,995.06,59.99,3,601.01,565.8,5.94,3.98,7,1445.95,281,2000673163,54.83,243.64,378.54,2009-09-07
17:50:00,0,1691.79,0,995.17,60,3,601.09,565.89,5.42,3.8,7,1328.66,281,2000673163,53.62,245.05,364.63,2009-09-07
17:55:00,0,1691.96,0,995.27,59.99,3,601.18,565.97,4.77,3.64,7,1170.74,281,2000673163,51.54,245.69,335.96,2009-09-07
18:00:00,0,1692.11,0,995.36,59.99,3,601.26,566.06,4.3,3.44,7,1052.37,281,2000673163,49.86,244.94,319.97,2009-09-07
