2009;08;11 ; TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
2009;08;14 ; 07:15;0;806.48;0;474.4;59.99;3;280.71;257.31;0.66;0.53;7;166.4;141;2000673163;21.49;250.73;381.63
2009;08;14 ; 07:20;0;806.51;0;474.42;59.99;3;280.8;257.39;0.79;0.61;7;197.66;141;2000673163;21.93;250.49;383.58
2009;08;14 ; 07:25;0;806.54;0;474.44;59.98;3;280.88;257.48;0.95;0.71;7;238.6;141;2000673163;22.62;250.51;389.45
2009;08;14 ; 07:30;0;806.58;0;474.46;59.98;3;280.96;257.56;1.04;0.77;7;260.03;141;2000673163;23.25;249.75;387
2009;08;14 ; 07:35;0;806.62;0;474.48;59.98;3;281.05;257.64;1.11;0.8;7;276.6;141;2000673163;23.8;249.82;391.54
2009;08;14 ; 07:40;0;806.66;0;474.5;59.98;3;281.13;257.73;1.01;0.74;7;251.99;141;2000673163;23.98;249.69;389.99
2009;08;14 ; 07:45;0;806.69;0;474.52;59.98;3;281.21;257.81;0.93;0.7;7;232.47;141;2000673163;23.99;250.04;384.82
2009;08;14 ; 07:50;0;806.72;0;474.54;59.98;3;281.3;257.89;0.92;0.68;7;229.78;141;2000673163;24.12;249.55;387.87
2009;08;14 ; 07:55;0;806.76;0;474.56;59.99;3;281.38;257.97;0.95;0.7;7;236.27;141;2000673163;24.55;249.72;387.18
2009;08;14 ; 08:00;0;806.79;0;474.59;59.98;3;281.46;258.06;1.13;0.81;7;281;141;2000673163;25;249.82;392.28
2009;08;14 ; 08:05;0;806.85;0;474.62;59.98;3;281.55;258.14;1.47;1.01;7;364.48;141;2000673163;26.19;248.81;399.25
2009;08;14 ; 08:10;0;806.91;0;474.65;59.97;3;281.63;258.22;1.79;1.2;7;444.22;141;2000673163;27.74;249.04;402.13
2009;08;14 ; 08:15;0;806.98;0;474.69;59.98;3;281.71;258.31;1.93;1.28;7;478.91;141;2000673163;28.91;248.86;404.62
2009;08;14 ; 08:20;0;807.04;0;474.73;59.98;3;281.8;258.39;1.65;1.12;7;409.47;141;2000673163;29.17;248.98;401.85
2009;08;14 ; 08:25;0;807.08;0;474.75;59.98;3;281.88;258.48;1.31;0.9;7;325.57;141;2000673163;29.11;248.71;402.3
2009;08;14 ; 08:30;0;807.13;0;474.78;59.98;3;281.96;258.56;1.36;0.94;7;337.54;141;2000673163;29.83;248.89;400.77
2009;08;14 ; 08:35;0;807.18;0;474.81;59.98;3;282.05;258.64;1.4;0.96;7;346.61;141;2000673163;30.57;248.66;398.9
2009;08;14 ; 08:40;0;807.23;0;474.84;59.98;3;282.13;258.72;1.52;1.03;7;375.68;141;2000673163;31.25;248.18;399.72
2009;08;14 ; 08:45;0;807.28;0;474.87;59.98;3;282.21;258.81;1.47;1.01;7;363.46;141;2000673163;31.78;248.1;399.24
2009;08;14 ; 08:50;0;807.34;0;474.9;59.98;3;282.3;258.89;1.51;1.03;7;375.12;141;2000673163;32.26;248.12;400.97
2009;08;14 ; 08:55;0;807.41;0;474.95;59.98;3;282.38;258.97;2.04;1.33;7;505.49;141;2000673163;33.58;248.09;409.7
2009;08;14 ; 09:00;0;807.49;0;474.99;59.98;3;282.46;259.06;2.29;1.49;7;567.87;141;2000673163;35.1;248.45;408.72
2009;08;14 ; 09:05;0;807.59;0;475.05;59.99;3;282.55;259.14;2.91;1.86;7;724.9;141;2000673163;37.29;248.84;414.86
2009;08;14 ; 09:10;0;807.69;0;475.11;59.98;3;282.63;259.22;2.79;1.79;7;691.75;141;2000673163;38.86;248.23;411.7
2009;08;14 ; 09:15;0;807.79;0;475.17;59.98;3;282.71;259.31;2.92;1.87;7;725.16;141;2000673163;40.67;248.15;413.1
2009;08;14 ; 09:20;0;807.9;0;475.24;59.98;3;282.8;259.39;3.16;2.03;7;785.87;141;2000673163;42.51;248.54;411.34
2009;08;14 ; 09:25;0;808.02;0;475.31;59.98;3;282.88;259.47;3.42;2.17;7;849;141;2000673163;44.52;248.02;413.43
2009;08;14 ; 09:30;0;808.15;0;475.38;59.98;3;282.96;259.56;3.65;2.31;7;905.01;141;2000673163;46.35;248.04;412.54
2009;08;14 ; 09:35;0;808.29;0;475.47;59.98;3;283.05;259.64;3.97;2.5;7;979.67;141;2000673163;48.22;246.99;411.9
2009;08;14 ; 09:40;0;808.44;0;475.55;59.97;3;283.13;259.72;4.22;2.65;7;1041.81;141;2000673163;49.92;246.81;412.99
2009;08;14 ; 09:45;0;808.6;0;475.65;59.98;3;283.21;259.81;4.54;2.85;7;1122.13;141;2000673163;50.98;247.39;412.84
2009;08;14 ; 09:50;0;808.76;0;475.74;59.98;3;283.3;259.89;4.86;3.04;7;1195.99;141;2000673163;52.31;245.96;411.67
2009;08;14 ; 09:55;0;808.95;0;475.85;59.98;3;283.38;259.97;5.13;3.22;7;1261.51;141;2000673163;54.12;246.21;409.79
2009;08;14 ; 10:00;0;809.13;0;475.96;59.98;3;283.46;260.06;5.4;3.41;7;1334.87;141;2000673163;55.91;247.29;409.01
2009;08;14 ; 10:05;0;809.33;0;476.08;59.99;3;283.55;260.14;5.67;3.6;7;1402.99;141;2000673163;57.65;247.47;406.97
2009;08;14 ; 10:10;0;809.54;0;476.2;59.99;3;283.63;260.22;5.85;3.73;7;1451.24;141;2000673163;59.12;248.29;406.61
2009;08;14 ; 10:15;0;809.76;0;476.33;59.99;3;283.71;260.31;6.18;3.94;7;1533.61;141;2000673163;56.02;248.05;406.74
2009;08;14 ; 10:20;0;809.98;0;476.46;59.98;3;283.8;260.39;6.44;4.1;7;1597.74;141;2000673163;53.24;248.08;406.09
2009;08;14 ; 10:25;0;810.22;0;476.6;59.99;3;283.88;260.47;6.76;4.3;7;1676.86;141;2000673163;52.48;248.08;406.66
2009;08;14 ; 10:30;0;810.47;0;476.75;59.99;3;283.96;260.56;7.06;4.5;7;1753.36;141;2000673163;52.48;248.44;406.17
2009;08;14 ; 10:35;0;810.72;0;476.9;59.99;3;284.05;260.64;7.25;4.63;7;1799;141;2000673163;52.51;248.28;404.73
2009;08;14 ; 10:40;0;810.99;0;477.05;60;3;284.13;260.72;7.46;4.78;7;1856.34;141;2000673163;52.98;248.85;404.39
2009;08;14 ; 10:45;0;811.26;0;477.21;60;3;284.21;260.81;7.71;4.96;7;1927.65;141;2000673163;53.24;250.09;404.97
2009;08;14 ; 10:50;0;811.54;0;477.38;59.99;3;284.3;260.89;7.96;5.1;7;1991.37;141;2000673163;53.7;250.07;406.36
2009;08;14 ; 10:55;0;811.83;0;477.55;59.99;3;284.38;260.97;8.2;5.27;7;2043.89;141;2000673163;54.33;249.25;404.25
2009;08;14 ; 11:00;0;812.13;0;477.73;59.99;3;284.46;261.06;8.46;5.44;7;2109.39;141;2000673163;54.59;249.24;403.46
2009;08;14 ; 11:05;0;812.44;0;477.91;59.99;3;284.55;261.14;8.7;5.61;7;2171.32;141;2000673163;54.98;249.74;403.01
2009;08;14 ; 11:10;0;812.75;0;478.09;59.99;3;284.63;261.22;8.92;5.77;7;2225.91;141;2000673163;55.27;249.51;401.92
2009;08;14 ; 11:15;0;813.08;0;478.28;59.98;3;284.71;261.31;9.15;5.93;7;2282.18;141;2000673163;55.58;249.45;401
2009;08;14 ; 11:20;0;813.41;0;478.48;59.99;3;284.8;261.39;9.4;6.07;7;2342.38;141;2000673163;56.01;249.18;401.89
2009;08;14 ; 11:25;0;813.75;0;478.68;59.99;3;284.88;261.48;9.65;6.22;7;2397.14;141;2000673163;56.53;248.46;401.29
2009;08;14 ; 11:30;0;814.1;0;478.88;59.99;3;284.96;261.56;9.85;6.36;7;2441.54;141;2000673163;57.05;247.96;399.7
2009;08;14 ; 11:35;0;814.45;0;479.09;59.99;3;285.05;261.64;10.04;6.49;7;2491.73;141;2000673163;57.72;248.31;399.94
2009;08;14 ; 11:40;0;814.81;0;479.3;59.99;3;285.13;261.73;10.19;6.62;7;2533.19;141;2000673163;58.19;248.6;398.59
2009;08;14 ; 11:45;0;815.18;0;479.52;59.99;3;285.21;261.81;10.38;6.74;7;2580.03;141;2000673163;58.54;248.68;398.61
2009;08;14 ; 11:50;0;815.55;0;479.74;59.99;3;285.3;261.89;10.59;6.86;7;2630.83;141;2000673163;58.97;248.52;399.17
2009;08;14 ; 11:55;0;815.93;0;479.96;60.02;3;285.38;261.98;10.8;6.99;7;2686.49;141;2000673163;59.39;248.67;400.47
2009;08;14 ; 12:00;0;816.32;0;480.19;60.03;3;285.46;262.06;10.95;7.11;7;2723.56;141;2000673163;59.97;248.69;399.12
2009;08;14 ; 12:05;0;816.71;0;480.42;60.02;3;285.55;262.14;11.12;7.24;7;2765.09;141;2000673163;60.54;248.8;398.13
2009;08;14 ; 12:10;0;817.11;0;480.65;60;3;285.63;262.23;11.29;7.35;7;2805.56;141;2000673163;60.79;248.59;397.44
2009;08;14 ; 12:15;0;817.51;0;480.89;59.99;3;285.71;262.31;11.41;7.47;7;2850.15;141;2000673163;61.23;249.73;397.33
2009;08;14 ; 12:20;0;817.92;0;481.13;59.99;3;285.8;262.39;11.55;7.59;7;2884;141;2000673163;61.33;249.77;396.04
2009;08;14 ; 12:25;0;818.33;0;481.37;59.98;3;285.88;262.48;11.73;7.67;7;2924.83;141;2000673163;61.92;249.4;397.39
2009;08;14 ; 12:30;0;818.75;0;481.62;59.98;3;285.96;262.56;11.9;7.78;7;2962.81;141;2000673163;62.01;249;397.12
2009;08;14 ; 12:35;0;819.18;0;481.87;59.98;3;286.05;262.64;12.09;7.88;7;3003.22;141;2000673163;62.54;248.43;397.41
2009;08;14 ; 12:40;0;819.61;0;482.12;59.98;3;286.13;262.73;12.22;7.99;7;3036.42;141;2000673163;62.64;248.46;396.18
2009;08;14 ; 12:45;0;820.04;0;482.38;59.98;3;286.21;262.81;12.3;8.06;7;3058.58;141;2000673163;63.01;248.74;395.4
2009;08;14 ; 12:50;0;820.47;0;482.63;59.98;3;286.3;262.89;12.4;8.16;7;3086.05;141;2000673163;63.16;248.85;394.13
2009;08;14 ; 12:55;0;820.91;0;482.89;59.98;3;286.38;262.98;12.5;8.25;7;3111.95;141;2000673163;63.39;249.06;393.01
2009;08;14 ; 13:00;0;821.37;0;483.16;59.98;3;286.46;263.06;12.64;8.32;7;3149.94;141;2000673163;63.81;249.3;394.65
2009;08;14 ; 13:05;0;821.81;0;483.42;59.97;3;286.55;263.14;12.71;8.41;7;3171.12;141;2000673163;63.87;249.61;392.9
2009;08;14 ; 13:10;0;822.26;0;483.68;59.98;3;286.63;263.23;12.81;8.48;7;3193.87;141;2000673163;64.17;249.38;392.84
2009;08;14 ; 13:15;0;822.72;0;483.95;59.98;3;286.71;263.31;12.9;8.54;7;3217.32;141;2000673163;64.4;249.35;392.74
2009;08;14 ; 13:20;0;823.18;0;484.22;59.98;3;286.8;263.39;13.01;8.61;7;3241.13;141;2000673163;64.48;249.24;392.29
2009;08;14 ; 13:25;0;823.64;0;484.5;59.98;3;286.88;263.48;13.01;8.65;7;3250.92;141;2000673163;64.5;249.84;391.62
2009;08;14 ; 13:30;0;824.1;0;484.76;59.97;3;286.96;263.56;13.06;8.69;7;3263.09;141;2000673163;64.69;249.81;391.55
2009;08;14 ; 13:35;0;824.57;0;485.04;59.98;3;287.05;263.64;13.12;8.77;7;3276.42;141;2000673163;64.98;249.81;389.66
2009;08;14 ; 13:40;0;825.03;0;485.31;59.98;3;287.13;263.73;13.19;8.77;7;3288.56;141;2000673163;65.08;249.44;391.09
2009;08;14 ; 13:45;0;825.5;0;485.59;59.98;3;287.21;263.81;13.32;8.83;7;3313.88;141;2000673163;65.4;248.81;391.42
2009;08;14 ; 13:50;0;825.97;0;485.87;59.97;3;287.3;263.89;13.41;8.88;7;3331.73;141;2000673163;65.79;248.5;391.21
2009;08;14 ; 13:55;0;826.44;0;486.14;59.97;3;287.38;263.98;13.38;8.89;7;3328.38;141;2000673163;65.77;248.86;390.41
2009;08;14 ; 14:00;0;826.92;0;486.42;59.99;3;287.46;264.06;13.43;8.93;7;3347.94;141;2000673163;65.8;249.27;390.82
2009;08;14 ; 14:05;0;827.39;0;486.7;59.99;3;287.55;264.14;13.46;8.97;7;3356.78;141;2000673163;65.8;249.42;390.25
2009;08;14 ; 14:10;0;827.87;0;486.98;59.99;3;287.63;264.23;13.49;8.96;7;3369.49;141;2000673163;65.8;249.74;392.14
2009;08;14 ; 14:15;0;828.35;0;487.27;59.99;3;287.71;264.31;13.44;8.92;7;3365.66;141;2000673163;65.8;250.39;393.22
2009;08;14 ; 14:20;0;828.83;0;487.55;59.99;3;287.8;264.39;13.42;8.88;7;3346.49;141;2000673163;65.79;249.36;392.9
2009;08;14 ; 14:25;0;829.29;0;487.82;59.99;3;287.88;264.48;13.43;8.88;7;3329.62;141;2000673163;65.8;248.04;391.04
2009;08;14 ; 14:30;0;829.76;0;488.1;59.99;3;287.96;264.56;13.36;8.99;7;3317.32;141;2000673163;65.74;248.41;384.9
2009;08;14 ; 14:35;0;830.24;0;488.38;59.99;3;288.05;264.64;13.35;8.98;7;3318.3;141;2000673163;65.65;248.64;385.48
2009;08;14 ; 14:40;0;830.71;0;488.65;59.99;3;288.13;264.73;13.25;8.98;7;3309.32;141;2000673163;65.26;249.85;383.94
2009;08;14 ; 14:45;0;831.18;0;488.93;59.99;3;288.21;264.81;13.22;8.94;7;3306.69;141;2000673163;65.1;250.09;385.52
2009;08;14 ; 14:50;0;831.64;0;489.2;59.99;3;288.3;264.89;13.23;8.89;7;3306.3;141;2000673163;65.28;250.02;387.86
2009;08;14 ; 14:55;0;832.11;0;489.48;59.99;3;288.38;264.98;13.22;8.83;7;3305.16;141;2000673163;65.25;250.11;390.4
2009;08;14 ; 15:00;0;832.57;0;489.75;59.99;3;288.46;265.06;13.09;8.74;7;3270.86;141;2000673163;65.02;249.99;389.96
2009;08;14 ; 15:05;0;833.04;0;490.02;59.99;3;288.55;265.14;13.04;8.71;7;3255.58;141;2000673163;64.52;249.69;389.42
2009;08;14 ; 15:10;0;833.49;0;490.29;59.99;3;288.63;265.23;12.92;8.71;7;3212.22;141;2000673163;64.48;248.56;384.62
2009;08;14 ; 15:15;0;833.94;0;490.55;60;3;288.71;265.31;12.87;8.78;7;3202.53;141;2000673163;64.19;248.93;380.03
2009;08;14 ; 15:20;0;834.4;0;490.82;60;3;288.8;265.39;12.78;8.73;7;3185.32;141;2000673163;63.9;249.27;380.22
2009;08;14 ; 15:25;0;834.84;0;491.08;60;3;288.88;265.48;12.67;8.68;7;3161.62;141;2000673163;63.77;249.66;379.55
2009;08;14 ; 15:30;0;835.29;0;491.35;60.01;3;288.96;265.56;12.63;8.64;7;3155.48;141;2000673163;63.22;249.81;380.53
2009;08;14 ; 15:35;0;835.73;0;491.61;60;3;289.05;265.64;12.49;8.57;7;3123.1;141;2000673163;63.14;250.01;379.29
2009;08;14 ; 15:40;0;836.18;0;491.87;60;3;289.13;265.73;12.43;8.56;7;3113.69;141;2000673163;62.81;250.59;378.92
2009;08;14 ; 15:45;0;836.61;0;492.13;60;3;289.21;265.81;12.4;8.5;7;3104.7;141;2000673163;62.65;250.49;380.36
2009;08;14 ; 15:50;0;837.05;0;492.38;60;3;289.3;265.89;12.29;8.44;7;3078.22;141;2000673163;62.59;250.54;379.84
2009;08;14 ; 15:55;0;837.48;0;492.64;60;3;289.38;265.98;12.19;8.37;7;3055.09;141;2000673163;62.26;250.56;379.88
2009;08;14 ; 16:00;0;837.92;0;492.89;60;3;289.46;266.06;12.16;8.27;7;3034.97;141;2000673163;62.05;249.63;382.01
2009;08;14 ; 16:05;0;838.34;0;493.14;60;3;289.55;266.14;12.06;8.2;7;3006.53;141;2000673163;61.98;249.23;381.89
2009;08;14 ; 16:10;0;838.76;0;493.39;60;3;289.63;266.23;11.89;8.06;7;2960.71;141;2000673163;61.58;249.05;382.38
2009;08;14 ; 16:15;0;839.17;0;493.63;59.99;3;289.71;266.31;11.74;8;7;2929.52;141;2000673163;61.26;249.55;381.16
2009;08;14 ; 16:20;0;839.59;0;493.87;59.99;3;289.8;266.39;11.65;7.9;7;2908.08;141;2000673163;61.15;249.75;383.03
2009;08;14 ; 16:25;0;839.99;0;494.11;59.99;3;289.88;266.48;11.4;7.75;7;2845.81;141;2000673163;60.68;249.75;382.45
2009;08;14 ; 16:30;0;840.39;0;494.35;60;3;289.96;266.56;11.29;7.63;7;2817.65;141;2000673163;60.56;249.49;384.23
2009;08;14 ; 16:35;0;840.78;0;494.58;60;3;290.05;266.64;11.1;7.48;7;2762.88;141;2000673163;60.16;249;384.34
2009;08;14 ; 16:40;0;841.17;0;494.81;60;3;290.13;266.73;11.01;7.4;7;2744.09;141;2000673163;60;249.16;385.99
2009;08;14 ; 16:45;0;841.56;0;495.03;60;3;290.21;266.81;10.93;7.34;7;2728.83;141;2000673163;59.43;249.79;386.76
2009;08;14 ; 16:50;0;841.94;0;495.26;60;3;290.3;266.89;10.68;7.16;7;2668.53;141;2000673163;59.06;250;387.72
2009;08;14 ; 16:55;0;842.31;0;495.48;60;3;290.38;266.98;10.51;7.02;7;2632.01;141;2000673163;58.64;250.49;390.34
2009;08;14 ; 17:00;0;842.67;0;495.69;60;3;290.46;267.06;10.34;6.78;7;2584.91;141;2000673163;58.19;250.13;396.68
2009;08;14 ; 17:05;0;843.03;0;495.9;60;3;290.55;267.14;10.06;6.57;7;2516.61;141;2000673163;57.61;250.16;398.96
2009;08;14 ; 17:10;0;843.38;0;496.11;60;3;290.63;267.23;9.9;6.41;7;2474.55;141;2000673163;56.7;250.04;401.99
2009;08;14 ; 17:15;0;843.73;0;496.31;59.99;3;290.71;267.31;9.79;6.33;7;2444.59;141;2000673163;56.17;249.66;401.85
2009;08;14 ; 17:20;0;844.07;0;496.51;59.99;3;290.8;267.39;9.53;6.18;7;2383.32;141;2000673163;55.42;250.03;401.74
2009;08;14 ; 17:25;0;844.39;0;496.7;59.99;3;290.88;267.48;9.22;5.98;7;2306.47;141;2000673163;54.33;250.29;401.32
2009;08;14 ; 17:30;0;844.69;0;496.88;59.99;3;290.96;267.56;8.5;5.54;7;2127.62;141;2000673163;52.55;250.23;399.79
2009;08;14 ; 17:35;0;844.97;0;497.04;60;3;291.05;267.64;7.7;4.98;7;1928.68;141;2000673163;51.48;250.63;403.85
2009;08;14 ; 17:40;0;845.22;0;497.19;60;3;291.13;267.73;6.99;4.55;7;1752.55;141;2000673163;53.8;250.56;401.71
2009;08;14 ; 17:45;0;845.39;0;497.29;60;3;291.21;267.81;5;3.35;7;1250.26;141;2000673163;50.96;249.95;391.3
2009;08;14 ; 17:50;0;845.55;0;497.38;60;3;291.3;267.89;4.32;2.85;7;1080.87;141;2000673163;48.55;249.91;399.45
2009;08;14 ; 17:55;0;845.67;0;497.45;60;3;291.38;267.98;3.5;2.31;7;875.95;141;2000673163;47.39;250.13;400.25
2009;08;14 ; 18:00;0;845.79;0;497.52;60;3;291.46;268.06;3.21;2.18;7;804.71;141;2000673163;44.94;250.61;392.03
2009;08;14 ; 18:05;0;845.88;0;497.58;60.01;3;291.55;268.14;2.76;1.83;7;692.3;141;2000673163;44.13;250.92;402.91
2009;08;14 ; 18:10;0;846;0;497.65;60;3;291.63;268.23;3.35;2.25;7;845.09;141;2000673163;44.8;252.1;397.68
2009;08;14 ; 18:15;0;846.08;0;497.7;59.99;3;291.71;268.31;2.26;1.54;7;565.5;141;2000673163;42.47;250.41;394.37
2009;08;14 ; 18:20;0;846.17;0;497.75;59.99;3;291.8;268.39;2.39;1.63;7;596.05;141;2000673163;41.83;249.72;391.71
2009;08;14 ; 18:25;0;846.25;0;497.79;59.99;3;291.88;268.48;2.24;1.55;7;557.35;141;2000673163;41.08;249.48;386.43
2009;08;14 ; 18:30;0;846.33;0;497.84;60;3;291.96;268.56;2.48;1.83;7;618.43;141;2000673163;41.08;249.91;361.44
2009;08;14 ; 18:35;0;846.42;0;497.89;60;3;292.05;268.64;2.36;1.79;7;590.77;141;2000673163;40.57;250.66;352.37
2009;08;14 ; 18:40;0;846.49;0;497.94;59.99;3;292.13;268.73;2;1.56;7;501.36;141;2000673163;39.77;250.8;346.45
2009;08;14 ; 18:45;0;846.55;0;497.97;60;3;292.21;268.81;1.77;1.42;7;443.39;141;2000673163;38.9;251.09;337.04
2009;08;14 ; 18:50;0;846.6;0;498;60;3;292.3;268.89;1.39;1.17;7;349.04;141;2000673163;37.83;250.84;327.5
2009;08;14 ; 18:55;0;846.64;0;498.02;60;3;292.38;268.98;1.04;0.91;7;262.18;141;2000673163;36.67;251.3;323.68
2009;08;14 ; 19:00;0;846.66;0;498.04;60;3;292.46;269.06;0.56;0.51;7;141.22;141;2000673163;35.35;251.3;344.27
2009;08;14 ; 19:05;0;846.67;0;498.04;59.99;3;292.55;269.14;0.42;0.37;7;106.2;141;2000673163;34.56;251.15;379.47
2009;08;14 ; 19:10;0;846.69;0;498.05;59.99;3;292.63;269.23;0.29;0.29;7;72.94;141;2000673163;33.75;250.88;352.1
2009;08;14 ; 19:15;0;846.69;0;498.05;59.99;3;292.71;269.31;0.18;0.21;7;45.73;141;2000673163;33.06;250.44;354.51
2009;08;14 ; 19:20;0;846.7;0;498.06;60;3;292.8;269.39;0.08;0.12;7;20.31;141;2000673163;32.69;250.62;376.19
2009;08;14 ; 19:25;0;846.7;0;498.06;60;3;292.88;269.48;0.02;0.05;7;4.96;141;2000673163;32.06;251.19;362.44
2009;08;14 ; 19:30;0;846.7;0;498.06;59.99;3;292.96;269.56;0.03;0.07;7;6.03;141;2000673163;31.29;250.8;261.49
2009;08;14 ; 19:35;0;846.7;0;498.06;59.99;3;293.05;269.62;0;0.02;2;1.04;143;2000673163;30.51;250.73;262.33
2009;08;14 ; 19:40;0;846.7;0;498.06;59.99;3;293.13;269.62;0;0;3;0;143;2000673163;29.96;250.65;254.19
2009;08;14 ; 19:45;0;846.7;0;498.06;59.99;3;293.16;269.62;0;0;3;0;143;2000673163;29.7;249.53;159
2009;08;15 ; CSV-Export;Version: 1.01;Separator: Semicolon
2009;08;15 ; 
2009;08;15 ; ;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
2009;08;15 ; ;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
2009;08;15 ; TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
2009;08;15 ; hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
2009;08;15 ; 06:30;0;846.7;0;498.06;59.99;3;293.18;269.62;0;0;2;0;143;2000673163;17.91;248.72;267.88
2009;08;15 ; 06:35;0;846.7;0;498.06;59.99;3;293.26;269.62;0;0;2;0.03;145;2000673163;18.22;248.56;291.74
2009;08;15 ; 06:40;0;846.7;0;498.06;59.98;3;293.34;269.7;0.01;0.02;7;1.12;146;2000673163;18.29;248.82;249.45
2009;08;15 ; 06:45;0;846.7;0;498.06;59.99;3;293.43;269.78;0.01;0.04;7;2.45;146;2000673163;18.58;249.07;251.21
2009;08;15 ; 06:50;0;846.7;0;498.06;59.98;3;293.51;269.87;0.04;0.1;7;8.74;146;2000673163;18.87;249.35;250.27
2009;08;15 ; 06:55;0;846.7;0;498.06;59.99;3;293.59;269.95;0.05;0.13;7;13.21;146;2000673163;18.88;249.28;249.83
2009;08;15 ; 07:00;0;846.7;0;498.06;59.99;3;293.68;270.03;0.04;0.09;7;8.68;146;2000673163;19.25;249.24;284.83
2009;08;15 ; 07:05;0;846.7;0;498.06;59.99;3;293.76;270.12;0.06;0.12;7;13.65;146;2000673163;19.58;248.07;277.66
2009;08;15 ; 07:10;0;846.71;0;498.06;59.98;3;293.84;270.2;0.08;0.13;7;19.29;146;2000673163;19.85;248.41;314.71
2009;08;15 ; 07:15;0;846.71;0;498.07;59.98;3;293.93;270.28;0.13;0.17;7;31.14;146;2000673163;20.2;248.7;335.87
2009;08;15 ; 07:20;0;846.72;0;498.07;59.99;3;294.01;270.37;0.19;0.23;7;46.36;146;2000673163;20.22;248.68;322.74
2009;08;15 ; 07:25;0;846.73;0;498.07;59.98;3;294.09;270.45;0.22;0.27;7;54.99;146;2000673163;20.65;248.66;305.32
2009;08;15 ; 07:30;0;846.73;0;498.08;59.99;3;294.18;270.53;0.27;0.27;7;67.72;146;2000673163;20.81;248.96;355.27
2009;08;15 ; 07:35;0;846.75;0;498.09;59.99;3;294.26;270.62;0.32;0.3;7;78.95;146;2000673163;21.35;248.96;359.88
2009;08;15 ; 07:40;0;846.76;0;498.09;60;3;294.34;270.7;0.35;0.32;7;87.19;146;2000673163;21.5;249.26;370.58
2009;08;15 ; 07:45;0;846.78;0;498.1;59.99;3;294.43;270.78;0.46;0.42;7;114.77;146;2000673163;21.77;249.17;346.81
2009;08;15 ; 07:50;0;846.8;0;498.12;60;3;294.51;270.87;0.57;0.47;7;140.58;146;2000673163;22.11;248.23;367.04
2009;08;15 ; 07:55;0;846.82;0;498.13;59.99;3;294.59;270.95;0.62;0.5;7;153.55;146;2000673163;22.61;248.09;377.03
2009;08;15 ; 08:00;0;846.84;0;498.14;60;3;294.68;271.03;0.79;0.6;7;195.78;146;2000673163;23.02;247.48;382.99
2009;08;15 ; 08:05;0;846.88;0;498.17;59.99;3;294.76;271.12;1.05;0.76;7;259.91;146;2000673163;23.85;247.18;390.52
2009;08;15 ; 08:10;0;846.92;0;498.19;59.99;3;294.84;271.2;1.24;0.88;7;306.74;146;2000673163;24.56;247.75;390.97
2009;08;15 ; 08:15;0;846.97;0;498.22;59.98;3;294.93;271.28;1.35;0.94;7;333.53;146;2000673163;25.28;248.01;393.25
2009;08;15 ; 08:20;0;847.03;0;498.25;59.99;3;295.01;271.37;1.48;1.03;7;367.59;146;2000673163;26.18;248.41;393.22
2009;08;15 ; 08:25;0;847.08;0;498.28;60;3;295.09;271.45;1.62;1.11;7;400.47;146;2000673163;26.86;248.13;396.64
2009;08;15 ; 08:30;0;847.14;0;498.32;60;3;295.18;271.53;1.71;1.17;7;424.29;146;2000673163;27.56;248.32;395.51
2009;08;15 ; 08:35;0;847.2;0;498.36;59.99;3;295.26;271.62;1.77;1.21;7;438.72;146;2000673163;27.97;248.56;396.53
2009;08;15 ; 08:40;0;847.27;0;498.39;59.99;3;295.34;271.7;1.88;1.27;7;465.26;146;2000673163;28.56;248.04;398.69
2009;08;15 ; 08:45;0;847.33;0;498.43;59.99;3;295.43;271.78;1.84;1.24;7;455.48;146;2000673163;29.07;247.57;397.71
2009;08;15 ; 08:50;0;847.4;0;498.47;59.99;3;295.51;271.87;1.81;1.23;7;446.29;146;2000673163;29.07;247.37;395.9
2009;08;15 ; 08:55;0;847.46;0;498.51;59.99;3;295.59;271.95;1.83;1.24;7;451.99;146;2000673163;29.41;247.03;395.1
2009;08;15 ; 09:00;0;847.53;0;498.55;59.99;3;295.68;272.03;2.02;1.36;7;497.81;146;2000673163;30.03;246.63;396.31
2009;08;15 ; 09:05;0;847.61;0;498.59;59.99;3;295.76;272.12;2.23;1.47;7;548.31;146;2000673163;30.74;246.46;399.6
2009;08;15 ; 09:10;0;847.69;0;498.64;59.99;3;295.84;272.2;2.47;1.62;7;609.31;146;2000673163;31.68;246.8;401.57
2009;08;15 ; 09:15;0;847.79;0;498.7;59.99;3;295.93;272.28;2.69;1.75;7;663.13;146;2000673163;32.53;246.96;403.66
